qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
Ljchlorog3v0000020.1	P11849.2	33.47	239	153	4	31	266	64	299	2e-38	143
Ljchlorog3v0000020.1	Q6ENJ1.1	33.47	239	153	4	31	266	64	299	2e-38	143
Ljchlorog3v0000020.1	Q6ENY1.1	33.47	239	153	4	31	266	64	299	2e-38	143
Ljchlorog3v0000020.1	Q32RM5.1	34.31	239	151	4	31	266	64	299	3e-38	143
Ljchlorog3v0000020.1	Q8M9W4.1	33.47	239	153	4	31	266	64	299	4e-38	142
Ljchlorog3v0000020.1	A2T330.1	33.47	239	153	4	31	266	64	299	5e-38	142
Ljchlorog3v0000020.1	O78427.1	32.78	241	152	4	31	266	62	297	6e-38	142
Ljchlorog3v0000020.1	P48184.1	33.47	239	153	4	31	266	64	299	4e-37	139
Ljchlorog3v0000020.1	P31557.1	39.20	199	118	3	68	266	103	298	6e-37	139
Ljchlorog3v0000020.1	O66139.1	27.33	172	108	3	40	210	38	193	6e-08	55.8
Ljchlorog3v0000020.1	O66137.1	27.33	172	108	3	40	210	35	190	7e-08	55.8
Ljchlorog3v0000020.1	O66141.1	27.33	172	108	3	40	210	37	192	7e-08	55.8
Ljchlorog3v0000020.1	P51750.1	28.14	167	101	4	46	210	46	195	2e-07	54.7
Ljchlorog3v0000020.1	P11695.2	27.52	149	98	3	39	186	98	237	4e-07	53.9
Ljchlorog3v0000020.1	P51761.2	27.04	159	103	3	45	200	95	243	1e-06	52.8
Ljchlorog3v0000020.1	P11847.2	27.59	145	90	2	70	213	108	238	1e-06	52.4
Ljchlorog3v0000020.1	P0DJO2.1	26.57	143	96	3	70	210	81	216	2e-06	51.6
Ljchlorog3v0000020.1	I0HUL5.1	26.57	143	96	3	70	210	81	216	3e-06	51.2
Ljchlorog3v0000020.1	P51763.2	24.64	138	96	2	70	199	109	246	6e-06	50.4
Ljchlorog3v0000020.1	P10718.2	25.73	171	109	4	37	199	85	245	8e-06	50.1
Ljchlorog3v0000020.1	Q3J1A6.3	29.10	134	92	2	70	200	110	243	9e-06	49.7
Ljchlorog3v0000020.1	P19057.2	28.87	142	94	2	70	210	81	216	1e-05	49.3
Ljchlorog3v0000020.1	P09438.2	24.36	156	103	4	46	199	85	227	2e-05	48.9
Ljchlorog3v0000020.1	P51762.2	25.43	173	110	4	40	210	66	221	6e-05	47.0
Ljchlorog3v0000040.1	Q9BBU1.1	100.00	475	0	0	1	475	1	475	0.0	989
Ljchlorog3v0000040.1	Q01873.1	97.47	475	12	0	1	475	1	475	0.0	970
Ljchlorog3v0000040.1	A4GG89.1	96.84	475	15	0	1	475	1	475	0.0	970
Ljchlorog3v0000040.1	Q09X09.1	97.05	475	14	0	1	475	1	475	0.0	968
Ljchlorog3v0000040.1	P30732.1	96.63	475	16	0	1	475	1	475	0.0	968
Ljchlorog3v0000040.1	P27066.3	96.84	475	15	0	1	475	1	475	0.0	968
Ljchlorog3v0000040.1	P48706.2	96.63	475	16	0	1	475	1	475	0.0	967
Ljchlorog3v0000040.1	P27064.5	96.84	475	15	0	1	475	1	475	0.0	967
Ljchlorog3v0000040.1	P30829.1	96.42	475	17	0	1	475	1	475	0.0	966
Ljchlorog3v0000040.1	Q06024.1	97.05	475	14	0	1	475	1	475	0.0	966
Ljchlorog3v0000040.1	A4GYR8.1	97.26	475	13	0	1	475	1	475	0.0	966
Ljchlorog3v0000040.1	Q06021.1	97.05	475	14	0	1	475	1	475	0.0	966
Ljchlorog3v0000040.1	P28459.1	96.84	475	15	0	1	475	1	475	0.0	965
Ljchlorog3v0000040.1	Q06022.1	96.84	475	15	0	1	475	1	475	0.0	965
Ljchlorog3v0000040.1	Q06GY9.1	96.63	475	16	0	1	475	1	475	0.0	965
Ljchlorog3v0000040.1	P28441.2	96.84	475	15	0	1	475	1	475	0.0	965
Ljchlorog3v0000040.1	Q06023.1	96.84	475	15	0	1	475	1	475	0.0	964
Ljchlorog3v0000040.1	P48715.1	96.62	473	16	0	1	473	1	473	0.0	964
Ljchlorog3v0000040.1	Q0G9V4.1	96.42	475	17	0	1	475	1	475	0.0	963
Ljchlorog3v0000040.1	P56648.2	97.05	475	14	0	1	475	1	475	0.0	963
Ljchlorog3v0000040.1	B2LMK1.1	96.42	475	17	0	1	475	1	475	0.0	963
Ljchlorog3v0000040.1	Q37192.1	96.42	475	17	0	1	475	1	475	0.0	962
Ljchlorog3v0000040.1	P51101.1	96.84	475	15	0	1	475	1	475	0.0	961
Ljchlorog3v0000040.1	Q7YJW4.1	96.42	475	17	0	1	475	1	475	0.0	961
Ljchlorog3v0000040.1	O63094.1	96.62	473	16	0	1	473	1	473	0.0	960
Ljchlorog3v0000040.1	O62964.1	96.19	473	18	0	1	473	1	473	0.0	960
Ljchlorog3v0000040.1	Q06025.1	96.63	475	16	0	1	475	1	475	0.0	959
Ljchlorog3v0000040.1	Q31738.1	97.01	469	14	0	1	469	1	469	0.0	955
Ljchlorog3v0000040.1	P48689.1	95.58	475	21	0	1	475	1	475	0.0	954
Ljchlorog3v0000040.1	Q32701.1	96.21	475	18	0	1	475	1	475	0.0	954
Ljchlorog3v0000040.1	P48703.1	97.63	465	11	0	11	475	1	465	0.0	953
Ljchlorog3v0000040.1	P28377.1	97.63	465	11	0	11	475	1	465	0.0	952
Ljchlorog3v0000040.1	Q07281.1	96.59	469	16	0	7	475	1	469	0.0	950
Ljchlorog3v0000040.1	P30830.1	96.59	469	16	0	1	469	1	469	0.0	949
Ljchlorog3v0000040.1	P28442.2	97.42	465	12	0	11	475	1	465	0.0	949
Ljchlorog3v0000040.1	P28397.1	97.42	465	12	0	11	475	1	465	0.0	948
Ljchlorog3v0000040.1	P28456.2	97.00	466	14	0	10	475	1	466	0.0	948
Ljchlorog3v0000040.1	Q32625.1	96.99	465	14	0	11	475	1	465	0.0	948
Ljchlorog3v0000040.1	P28419.1	97.42	465	12	0	11	475	1	465	0.0	947
Ljchlorog3v0000040.1	Q31983.2	97.20	465	13	0	11	475	1	465	0.0	947
Ljchlorog3v0000040.1	Q33443.1	96.78	466	15	0	10	475	1	466	0.0	947
Ljchlorog3v0000040.1	P28378.1	96.78	466	15	0	10	475	1	466	0.0	947
Ljchlorog3v0000040.1	P28384.1	96.78	466	15	0	10	475	1	466	0.0	947
Ljchlorog3v0000040.1	P28387.1	97.20	465	13	0	11	475	1	465	0.0	946
Ljchlorog3v0000040.1	P36481.1	97.00	466	14	0	10	475	1	466	0.0	946
Ljchlorog3v0000040.1	O20304.1	96.99	465	14	0	11	475	1	465	0.0	946
Ljchlorog3v0000040.1	Q9GHP8.1	96.78	466	15	0	10	475	1	466	0.0	946
Ljchlorog3v0000040.1	P28432.1	97.20	465	13	0	11	475	1	465	0.0	945
Ljchlorog3v0000040.1	P28460.1	97.00	466	14	0	10	475	1	466	0.0	945
Ljchlorog3v0000040.1	Q32042.2	96.77	465	15	0	11	475	1	465	0.0	945
Ljchlorog3v0000040.1	P28389.1	96.77	465	15	0	11	475	1	465	0.0	944
Ljchlorog3v0000040.1	P28402.2	96.56	465	16	0	11	475	1	465	0.0	944
Ljchlorog3v0000040.1	P28431.1	98.04	459	9	0	11	469	1	459	0.0	944
Ljchlorog3v0000040.1	P28430.2	96.56	465	16	0	11	475	1	465	0.0	944
Ljchlorog3v0000040.1	Q31730.2	96.77	465	15	0	11	475	1	465	0.0	944
Ljchlorog3v0000040.1	Q32041.2	96.56	465	16	0	11	475	1	465	0.0	944
Ljchlorog3v0000040.1	Q9XPR5.1	96.77	465	15	0	11	475	1	465	0.0	943
Ljchlorog3v0000040.1	Q49KZ0.1	96.42	475	17	0	1	475	1	475	0.0	943
Ljchlorog3v0000040.1	P28418.1	97.82	459	10	0	11	469	1	459	0.0	943
Ljchlorog3v0000040.1	Q9MTP9.2	96.21	475	18	0	1	475	1	475	0.0	943
Ljchlorog3v0000040.1	P28426.1	96.77	465	15	0	11	475	1	465	0.0	942
Ljchlorog3v0000040.1	P36486.1	96.56	465	16	0	11	475	2	466	0.0	942
Ljchlorog3v0000040.1	P28424.1	96.56	465	16	0	11	475	1	465	0.0	942
Ljchlorog3v0000040.1	P48693.1	96.42	475	17	0	1	475	1	475	0.0	942
Ljchlorog3v0000040.1	P28435.2	97.82	459	10	0	11	469	1	459	0.0	941
Ljchlorog3v0000040.1	O20241.3	96.63	475	16	0	1	475	1	475	0.0	941
Ljchlorog3v0000040.1	P48690.1	96.21	475	18	0	1	475	1	475	0.0	940
Ljchlorog3v0000040.1	A6MM44.1	96.21	475	18	0	1	475	1	475	0.0	940
Ljchlorog3v0000040.1	P26961.1	95.79	475	20	0	1	475	1	475	0.0	940
Ljchlorog3v0000040.1	P28393.3	96.56	465	16	0	11	475	1	465	0.0	940
Ljchlorog3v0000040.1	Q33600.1	94.08	473	28	0	1	473	1	473	0.0	940
Ljchlorog3v0000040.1	O62943.1	96.62	473	16	0	1	473	1	473	0.0	940
Ljchlorog3v0000040.1	Q01874.1	96.00	475	19	0	1	475	1	475	0.0	939
Ljchlorog3v0000040.1	P28439.2	96.21	475	18	0	1	475	1	475	0.0	939
Ljchlorog3v0000040.1	A6MMD0.1	95.79	475	20	0	1	475	1	475	0.0	939
Ljchlorog3v0000040.1	Q05987.1	95.92	466	19	0	10	475	1	466	0.0	938
Ljchlorog3v0000040.1	P48688.2	96.00	475	19	0	1	475	1	475	0.0	938
Ljchlorog3v0000040.1	P28392.1	96.00	475	19	0	1	475	1	475	0.0	937
Ljchlorog3v0000040.1	P28391.2	96.73	459	15	0	11	469	1	459	0.0	937
Ljchlorog3v0000040.1	P48718.1	96.00	475	19	0	1	475	1	475	0.0	937
Ljchlorog3v0000040.1	P28400.2	96.34	465	17	0	11	475	1	465	0.0	937
Ljchlorog3v0000040.1	P48713.1	96.00	475	19	0	1	475	1	475	0.0	936
Ljchlorog3v0000040.1	Q68RZ8.1	96.00	475	19	0	1	475	1	475	0.0	936
Ljchlorog3v0000040.1	P69579.1	98.02	455	9	0	10	464	1	455	0.0	935
Ljchlorog3v0000040.1	Q09MH0.1	96.00	475	19	0	1	475	1	475	0.0	935
Ljchlorog3v0000040.1	P04717.3	95.58	475	21	0	1	475	1	475	0.0	935
Ljchlorog3v0000040.1	P48711.2	95.37	475	22	0	1	475	1	475	0.0	935
Ljchlorog3v0000040.1	O98890.1	96.74	460	15	0	8	467	1	460	0.0	935
Ljchlorog3v0000040.1	B1NWF8.1	95.58	475	21	0	1	475	1	475	0.0	935
Ljchlorog3v0000040.1	P19162.1	95.97	472	19	0	1	472	1	472	0.0	934
Ljchlorog3v0000040.1	P92407.1	97.80	455	10	0	10	464	1	455	0.0	934
Ljchlorog3v0000040.1	P69572.1	97.80	455	10	0	10	464	1	455	0.0	934
Ljchlorog3v0000040.1	A6MMV2.1	94.74	475	25	0	1	475	1	475	0.0	934
Ljchlorog3v0000040.1	P28423.1	97.17	459	13	0	11	469	1	459	0.0	934
Ljchlorog3v0000040.1	P28452.1	96.95	459	14	0	11	469	1	459	0.0	934
Ljchlorog3v0000040.1	P69573.1	97.80	455	10	0	10	464	1	455	0.0	934
Ljchlorog3v0000040.1	P14958.2	95.16	475	23	0	1	475	1	475	0.0	934
Ljchlorog3v0000040.1	Q05798.2	95.37	475	22	0	1	475	1	475	0.0	934
Ljchlorog3v0000040.1	P28416.1	97.17	459	13	0	11	469	1	459	0.0	933
Ljchlorog3v0000040.1	P24681.1	94.95	475	24	0	1	475	1	475	0.0	933
Ljchlorog3v0000040.1	P46820.1	95.16	475	23	0	1	475	1	475	0.0	933
Ljchlorog3v0000040.1	P69574.1	97.58	455	11	0	10	464	1	455	0.0	933
Ljchlorog3v0000040.1	P48694.2	95.16	475	23	0	1	475	1	475	0.0	933
Ljchlorog3v0000040.1	A6H5I5.1	94.74	475	25	0	1	475	1	475	0.0	933
Ljchlorog3v0000040.1	P48699.1	95.57	474	21	0	2	475	1	474	0.0	932
Ljchlorog3v0000040.1	P69576.1	97.58	455	11	0	10	464	1	455	0.0	932
Ljchlorog3v0000040.1	P92397.1	97.58	455	11	0	10	464	1	455	0.0	932
Ljchlorog3v0000040.1	Q06GQ2.1	95.37	475	22	0	1	475	1	475	0.0	932
Ljchlorog3v0000040.1	P48696.2	94.95	475	24	0	1	475	1	475	0.0	932
Ljchlorog3v0000040.1	A6MML5.1	95.16	475	23	0	1	475	1	475	0.0	932
Ljchlorog3v0000040.1	P26959.1	94.95	475	24	0	1	475	1	475	0.0	932
Ljchlorog3v0000040.1	P19161.1	95.55	472	21	0	1	472	1	472	0.0	931
Ljchlorog3v0000040.1	P24674.1	94.74	475	25	0	1	475	1	475	0.0	931
Ljchlorog3v0000040.1	Q7GDW5.1	95.58	475	21	0	1	475	1	475	0.0	931
Ljchlorog3v0000040.1	P48719.2	93.89	475	29	0	1	475	1	475	0.0	931
Ljchlorog3v0000040.1	P25830.1	94.95	475	24	0	1	475	1	475	0.0	931
Ljchlorog3v0000040.1	P93880.1	97.14	455	13	0	10	464	1	455	0.0	931
Ljchlorog3v0000040.1	P69575.1	97.36	455	12	0	10	464	1	455	0.0	931
Ljchlorog3v0000040.1	Q70XZ5.1	94.74	475	25	0	1	475	1	475	0.0	931
Ljchlorog3v0000040.1	P48683.1	94.53	475	26	0	1	475	1	475	0.0	931
Ljchlorog3v0000040.1	P34915.2	92.42	475	36	0	1	475	1	475	0.0	931
Ljchlorog3v0000040.1	P26964.1	94.74	475	25	0	1	475	1	475	0.0	930
Ljchlorog3v0000040.1	P24671.1	94.74	475	25	0	1	475	1	475	0.0	930
Ljchlorog3v0000040.1	P28260.1	94.95	475	24	0	1	475	1	475	0.0	930
Ljchlorog3v0000040.1	Q33383.1	94.42	466	26	0	10	475	1	466	0.0	930
Ljchlorog3v0000040.1	P24680.1	94.74	475	25	0	1	475	1	475	0.0	929
Ljchlorog3v0000040.1	P31197.2	97.37	457	12	0	1	457	1	457	0.0	929
Ljchlorog3v0000040.1	P93998.1	97.58	455	11	0	10	464	1	455	0.0	929
Ljchlorog3v0000040.1	Q9BA49.1	95.16	475	23	0	1	475	1	475	0.0	929
Ljchlorog3v0000040.1	P69570.1	94.74	475	25	0	1	475	1	475	0.0	929
Ljchlorog3v0000040.1	P06292.1	92.63	475	35	0	1	475	1	475	0.0	929
Ljchlorog3v0000040.1	P04991.1	95.57	474	21	0	1	474	1	474	0.0	929
Ljchlorog3v0000040.1	Q31655.1	95.77	473	20	0	1	473	1	473	0.0	929
Ljchlorog3v0000040.1	P45738.2	95.55	472	21	0	1	472	1	472	0.0	929
Ljchlorog3v0000040.1	P30827.1	94.96	476	23	1	1	475	1	476	0.0	928
Ljchlorog3v0000040.1	Q33406.1	94.64	466	25	0	10	475	1	466	0.0	928
Ljchlorog3v0000040.1	Q31948.3	96.15	468	18	0	8	475	1	468	0.0	928
Ljchlorog3v0000040.1	Q9MVE5.1	94.53	475	26	0	1	475	1	475	0.0	928
Ljchlorog3v0000040.1	P26960.2	94.32	475	27	0	1	475	1	475	0.0	928
Ljchlorog3v0000040.1	P92401.1	97.14	455	13	0	10	464	1	455	0.0	928
Ljchlorog3v0000040.1	Q2MIH9.1	95.16	475	23	0	1	475	1	475	0.0	928
Ljchlorog3v0000040.1	P24677.1	94.53	475	26	0	1	475	1	475	0.0	927
Ljchlorog3v0000040.1	P41621.1	94.53	475	26	0	1	475	1	475	0.0	927
Ljchlorog3v0000040.1	P28259.1	95.94	468	19	0	1	468	1	468	0.0	927
Ljchlorog3v0000040.1	P28417.1	95.46	463	21	0	10	472	1	463	0.0	927
Ljchlorog3v0000040.1	P92406.1	96.92	455	14	0	10	464	1	455	0.0	927
Ljchlorog3v0000040.1	A0ZZ43.1	94.53	475	26	0	1	475	1	475	0.0	927
Ljchlorog3v0000040.1	P93988.1	96.48	455	16	0	10	464	1	455	0.0	926
Ljchlorog3v0000040.1	P25079.2	94.95	475	24	0	1	475	1	475	0.0	926
Ljchlorog3v0000040.1	A4QJK7.1	94.74	475	25	0	1	475	1	475	0.0	926
Ljchlorog3v0000040.1	P26963.1	94.32	475	27	0	1	475	1	475	0.0	926
Ljchlorog3v0000040.1	P28399.2	94.32	475	27	0	1	475	1	475	0.0	926
Ljchlorog3v0000040.1	Q6EW71.2	94.53	475	26	0	1	475	1	475	0.0	926
Ljchlorog3v0000040.1	P24675.1	94.32	475	27	0	1	475	1	475	0.0	925
Ljchlorog3v0000040.1	Q3BAN4.2	94.71	473	25	0	1	473	1	473	0.0	925
Ljchlorog3v0000040.1	A4QJC3.1	94.74	475	25	0	1	475	1	475	0.0	925
Ljchlorog3v0000040.1	P26962.1	94.53	475	26	0	1	475	1	475	0.0	924
Ljchlorog3v0000040.1	P24678.1	94.11	475	28	0	1	475	1	475	0.0	924
Ljchlorog3v0000040.1	Q33323.1	94.21	466	27	0	10	475	1	466	0.0	924
Ljchlorog3v0000040.1	P00875.1	94.53	475	26	0	1	475	1	475	0.0	924
Ljchlorog3v0000040.1	P25838.1	94.53	475	26	0	1	475	1	475	0.0	924
Ljchlorog3v0000040.1	A4QKT9.1	94.53	475	26	0	1	475	1	475	0.0	924
Ljchlorog3v0000040.1	Q31886.2	94.11	475	28	0	1	475	1	475	0.0	924
Ljchlorog3v0000040.1	P25829.1	95.72	467	20	0	1	467	1	467	0.0	923
Ljchlorog3v0000040.1	P24679.1	94.11	475	28	0	1	475	1	475	0.0	923
Ljchlorog3v0000040.1	P25836.1	95.72	467	20	0	1	467	1	467	0.0	923
Ljchlorog3v0000040.1	P93869.1	96.70	455	15	0	10	464	1	455	0.0	923
Ljchlorog3v0000040.1	Q06RC1.1	93.89	475	29	0	1	475	1	475	0.0	923
Ljchlorog3v0000040.1	A4QJU1.1	94.11	475	28	0	1	475	1	475	0.0	923
Ljchlorog3v0000040.1	A4QK26.1	94.32	475	27	0	1	475	1	475	0.0	923
Ljchlorog3v0000040.1	A4QL27.1	94.32	475	27	0	1	475	1	475	0.0	923
Ljchlorog3v0000040.1	A9L9A4.1	93.89	475	29	0	1	475	1	475	0.0	923
Ljchlorog3v0000040.1	P28394.1	96.56	465	16	0	11	475	2	466	0.0	923
Ljchlorog3v0000040.1	P28262.1	96.15	467	18	0	1	467	1	467	0.0	923
Ljchlorog3v0000040.1	P27065.4	94.95	475	24	0	1	475	1	475	0.0	923
Ljchlorog3v0000040.1	A4QKK0.1	94.32	475	27	0	1	475	1	475	0.0	923
Ljchlorog3v0000040.1	A4QLK2.1	94.11	475	28	0	1	475	1	475	0.0	923
Ljchlorog3v0000040.1	P20455.2	94.53	475	26	0	1	475	1	475	0.0	922
Ljchlorog3v0000040.1	P28390.2	95.85	458	19	0	12	469	2	459	0.0	922
Ljchlorog3v0000040.1	P31183.2	96.30	459	17	0	1	459	1	459	0.0	922
Ljchlorog3v0000040.1	Q31827.2	96.14	466	18	0	10	475	1	466	0.0	922
Ljchlorog3v0000040.1	O03042.1	94.32	475	27	0	1	475	1	475	0.0	922
Ljchlorog3v0000040.1	Q9XQJ6.1	95.30	468	22	0	8	475	1	468	0.0	922
Ljchlorog3v0000040.1	P25827.1	94.53	475	26	0	1	475	1	475	0.0	922
Ljchlorog3v0000040.1	P24676.1	93.89	475	29	0	1	475	1	475	0.0	922
Ljchlorog3v0000040.1	P48686.1	94.11	475	28	0	1	475	1	475	0.0	922
Ljchlorog3v0000040.1	P48697.1	95.92	466	19	0	10	475	1	466	0.0	922
Ljchlorog3v0000040.1	A4QLU1.1	94.11	475	28	0	1	475	1	475	0.0	921
Ljchlorog3v0000040.1	B3TN59.1	93.89	475	29	0	1	475	1	475	0.0	921
Ljchlorog3v0000040.1	P48709.1	94.53	475	26	0	1	475	1	475	0.0	921
Ljchlorog3v0000040.1	Q33C26.1	94.53	475	26	0	1	475	1	475	0.0	921
Ljchlorog3v0000040.1	A4QLB4.1	94.11	475	28	0	1	475	1	475	0.0	921
Ljchlorog3v0000040.1	P19164.1	93.47	475	31	0	1	475	1	475	0.0	920
Ljchlorog3v0000040.1	Q31672.1	93.78	466	29	0	10	475	1	466	0.0	920
Ljchlorog3v0000040.1	P19160.1	95.52	469	21	0	1	469	1	469	0.0	920
Ljchlorog3v0000040.1	P48708.1	96.14	466	18	0	10	475	1	466	0.0	920
Ljchlorog3v0000040.1	A1EA16.1	93.47	475	31	0	1	475	1	475	0.0	920
Ljchlorog3v0000040.1	Q6ENG6.1	93.68	475	30	0	1	475	1	475	0.0	920
Ljchlorog3v0000040.1	A4QKB3.1	94.32	475	27	0	1	475	1	475	0.0	920
Ljchlorog3v0000040.1	P48684.1	93.26	475	32	0	1	475	1	475	0.0	919
Ljchlorog3v0000040.1	Q33245.1	96.13	465	18	0	11	475	1	465	0.0	919
Ljchlorog3v0000040.1	P00876.2	94.32	475	27	0	1	475	1	475	0.0	919
Ljchlorog3v0000040.1	Q32223.1	93.53	464	30	0	12	475	2	465	0.0	919
Ljchlorog3v0000040.1	Q33619.1	93.66	473	30	0	1	473	1	473	0.0	919
Ljchlorog3v0000040.1	P28381.1	94.53	475	26	0	1	475	1	475	0.0	918
Ljchlorog3v0000040.1	P19163.1	93.05	475	33	0	1	475	1	475	0.0	918
Ljchlorog3v0000040.1	O20346.1	96.13	465	18	0	11	475	1	465	0.0	918
Ljchlorog3v0000040.1	O98664.1	95.49	466	21	0	10	475	1	466	0.0	918
Ljchlorog3v0000040.1	Q6ENV5.1	93.91	476	28	1	1	475	1	476	0.0	918
Ljchlorog3v0000040.1	P11421.1	93.89	475	29	0	1	475	1	475	0.0	917
Ljchlorog3v0000040.1	O04435.1	95.52	469	21	0	7	475	1	469	0.0	917
Ljchlorog3v0000040.1	P28453.1	93.99	466	28	0	10	475	1	466	0.0	917
Ljchlorog3v0000040.1	Q07210.1	95.52	469	21	0	7	475	1	469	0.0	917
Ljchlorog3v0000040.1	O19989.1	95.92	466	19	0	10	475	1	466	0.0	917
Ljchlorog3v0000040.1	Q1ACK0.1	93.05	475	33	0	1	475	1	475	0.0	917
Ljchlorog3v0000040.1	P92306.1	94.67	469	25	0	1	469	1	469	0.0	917
Ljchlorog3v0000040.1	O19872.2	95.91	465	19	0	11	475	2	466	0.0	917
Ljchlorog3v0000040.1	Q8RU60.1	94.11	475	28	0	1	475	1	475	0.0	917
Ljchlorog3v0000040.1	P28446.1	95.48	465	21	0	11	475	1	465	0.0	916
Ljchlorog3v0000040.1	Q31795.2	93.68	475	30	0	1	475	1	475	0.0	916
Ljchlorog3v0000040.1	A8Y9H8.1	93.05	475	33	0	1	475	1	475	0.0	916
Ljchlorog3v0000040.1	P11422.1	93.89	475	29	0	1	475	1	475	0.0	916
Ljchlorog3v0000040.1	P11383.2	93.05	475	33	0	1	475	1	475	0.0	916
Ljchlorog3v0000040.1	P48700.1	95.52	469	21	0	1	469	1	469	0.0	916
Ljchlorog3v0000040.1	P28436.2	95.71	466	20	0	10	475	1	466	0.0	916
Ljchlorog3v0000040.1	Q32040.2	96.13	465	18	0	11	475	1	465	0.0	916
Ljchlorog3v0000040.1	Q9GGX6.1	94.65	467	25	0	9	475	1	467	0.0	916
Ljchlorog3v0000040.1	A6BM42.1	93.47	475	31	0	1	475	1	475	0.0	916
Ljchlorog3v0000040.1	P28444.1	95.27	465	22	0	11	475	1	465	0.0	915
Ljchlorog3v0000040.1	P48682.1	93.26	475	32	0	1	475	1	475	0.0	915
Ljchlorog3v0000040.1	P28258.1	92.63	475	35	0	1	475	1	475	0.0	915
Ljchlorog3v0000040.1	P28415.2	96.13	465	18	0	11	475	1	465	0.0	915
Ljchlorog3v0000040.1	A8W3D6.1	93.05	475	33	0	1	475	1	475	0.0	915
Ljchlorog3v0000040.1	P00874.2	93.70	476	29	1	1	475	1	476	0.0	915
Ljchlorog3v0000040.1	O99000.1	95.49	466	21	0	10	475	1	466	0.0	915
Ljchlorog3v0000040.1	Q3V526.2	93.47	475	31	0	1	475	1	475	0.0	915
Ljchlorog3v0000040.1	P05698.2	92.84	475	34	0	1	475	1	475	0.0	915
Ljchlorog3v0000040.1	P28420.1	95.27	465	22	0	11	475	1	465	0.0	914
Ljchlorog3v0000040.1	P28455.1	96.89	450	14	0	11	460	1	450	0.0	914
Ljchlorog3v0000040.1	P48702.1	93.26	475	32	0	1	475	1	475	0.0	914
Ljchlorog3v0000040.1	P31189.2	97.10	449	13	0	1	449	1	449	0.0	914
Ljchlorog3v0000040.1	Q32RY7.1	92.42	475	36	0	1	475	1	475	0.0	914
Ljchlorog3v0000040.1	P28443.2	95.91	465	19	0	11	475	1	465	0.0	914
Ljchlorog3v0000040.1	Q31680.1	92.63	475	35	0	1	475	1	475	0.0	914
Ljchlorog3v0000040.1	P28385.1	95.70	465	20	0	11	475	1	465	0.0	913
Ljchlorog3v0000040.1	P36476.1	93.68	475	30	0	1	475	1	475	0.0	913
Ljchlorog3v0000040.1	Q33584.1	92.84	475	34	0	1	475	1	475	0.0	913
Ljchlorog3v0000040.1	P48717.2	95.49	466	21	0	10	475	1	466	0.0	913
Ljchlorog3v0000040.1	P28376.1	95.70	465	20	0	11	475	1	465	0.0	913
Ljchlorog3v0000040.1	O98883.1	94.87	468	24	0	8	475	1	468	0.0	913
Ljchlorog3v0000040.1	Q8MD78.1	94.88	469	24	0	7	475	1	469	0.0	913
Ljchlorog3v0000040.1	Q32RQ1.1	92.42	475	36	0	1	475	1	475	0.0	912
Ljchlorog3v0000040.1	P28408.2	95.70	465	20	0	11	475	2	466	0.0	912
Ljchlorog3v0000040.1	P30401.1	92.63	475	35	0	1	475	1	475	0.0	912
Ljchlorog3v0000040.1	P04992.1	93.68	475	30	0	1	475	1	475	0.0	911
Ljchlorog3v0000040.1	Q9MUT6.1	89.47	475	50	0	1	475	1	475	0.0	911
Ljchlorog3v0000040.1	P48714.2	92.84	475	34	0	1	475	1	475	0.0	911
Ljchlorog3v0000040.1	P28457.1	95.28	466	22	0	10	475	1	466	0.0	911
Ljchlorog3v0000040.1	Q19V64.2	92.21	475	37	0	1	475	1	475	0.0	911
Ljchlorog3v0000040.1	P28412.1	95.27	465	22	0	11	475	1	465	0.0	910
Ljchlorog3v0000040.1	P25837.1	95.06	466	23	0	10	475	1	466	0.0	910
Ljchlorog3v0000040.1	P56647.1	92.65	476	34	1	1	475	1	476	0.0	910
Ljchlorog3v0000040.1	P36489.1	94.64	466	25	0	10	475	1	466	0.0	910
Ljchlorog3v0000040.1	P28405.2	92.90	465	33	0	11	475	2	466	0.0	910
Ljchlorog3v0000040.1	P28414.2	96.88	448	14	0	11	458	1	448	0.0	910
Ljchlorog3v0000040.1	A8W3J2.1	92.42	475	36	0	1	475	1	475	0.0	910
Ljchlorog3v0000040.1	P16306.1	92.42	475	36	0	1	475	1	475	0.0	910
Ljchlorog3v0000040.1	P28388.1	95.28	466	22	0	10	475	1	466	0.0	910
Ljchlorog3v0000040.1	P28433.1	94.84	465	24	0	11	475	1	465	0.0	909
Ljchlorog3v0000040.1	P28451.1	95.27	465	22	0	11	475	1	465	0.0	909
Ljchlorog3v0000040.1	P28458.1	95.27	465	22	0	11	475	1	465	0.0	909
Ljchlorog3v0000040.1	O98671.1	94.85	466	24	0	10	475	1	466	0.0	909
Ljchlorog3v0000040.1	P28454.2	95.48	465	21	0	11	475	1	465	0.0	909
Ljchlorog3v0000040.1	Q37282.1	94.85	466	24	0	10	475	1	466	0.0	909
Ljchlorog3v0000040.1	P28440.1	94.62	465	25	0	11	475	1	465	0.0	908
Ljchlorog3v0000040.1	P28396.1	95.05	465	23	0	11	475	1	465	0.0	908
Ljchlorog3v0000040.1	P28379.1	94.62	465	25	0	11	475	1	465	0.0	907
Ljchlorog3v0000040.1	Q07209.1	95.27	465	22	0	11	475	1	465	0.0	907
Ljchlorog3v0000040.1	Q32344.1	95.36	453	21	0	1	453	1	453	0.0	907
